date,price_usd,volume_btc,num_trades,source
2018-04-05,6749.90401618,39029.73146,238476,binance
2018-04-06,6634.11840211,27455.01192,162456,binance
2018-04-07,6889.5806974,32269.578267,178577,binance
2018-04-08,6998.76955878,21427.673165,152461,binance
2018-04-09,6875.63560861,34078.297206,212669,binance
2018-04-10,6781.90927135,22326.728095,147755,binance
2018-04-11,6886.61099119,23997.871177,155607,binance
2018-04-12,7480.17752426,64861.595987,404588,binance
2018-04-13,7991.43125519,55044.523148,351905,binance
2018-04-14,7996.78920287,31621.286357,194500,binance
2018-04-15,8240.21909997,27946.720444,181778,binance
2018-04-16,8068.32244141,36664.069715,226748,binance
2018-04-17,8031.13082384,32152.603567,221228,binance
2018-04-18,8070.33261951,26969.04457,183472,binance
2018-04-19,8212.59712714,27113.847464,196821,binance
2018-04-20,8475.58035041,39795.337485,289687,binance
2018-04-21,8781.41415096,40872.229909,295374,binance
2018-04-22,8887.30124775,29458.25348,229871,binance
2018-04-23,8892.08222753,25838.114709,190944,binance
2018-04-24,9319.67417074,46268.790106,326608,binance
2018-04-25,9186.75154294,81110.037589,477363,binance
2018-04-26,8892.46980712,43300.304245,285850,binance
2018-04-27,9204.97516431,37241.347036,268471,binance
2018-04-28,9253.66238999,34759.62842,257288,binance
2018-04-29,9357.96328521,38149.850035,311494,binance
2018-04-30,9285.72866396,35002.033875,285951,binance
2018-05-01,8988.35102456,41018.463633,268741,binance
2018-05-02,9126.70325719,26123.543961,188258,binance
2018-05-03,9441.41300144,38768.388288,282581,binance
2018-05-04,9677.49725457,28681.588879,210165,binance
2018-05-05,9876.24579139,24990.018345,212076,binance
2018-05-06,9655.32776765,27690.351559,229309,binance
2018-05-07,9353.00486597,33787.640012,230754,binance
2018-05-08,9259.01590935,25533.831889,189159,binance
2018-05-09,9182.09646769,25673.524899,192337,binance
2018-05-10,9243.44097474,25055.063718,221075,binance
2018-05-11,8685.16368557,48227.048061,365538,binance
2018-05-12,8396.8383507,40241.32081,310305,binance
2018-05-13,8561.49500788,25632.869362,215590,binance
2018-05-14,8574.1233329,37389.666533,292731,binance
2018-05-15,8615.9707396,28126.956136,360379,binance
2018-05-16,8257.32785644,31130.718908,300842,binance
2018-05-17,8234.68228663,25439.844799,310780,binance
2018-05-18,8087.79608775,23476.158251,183913,binance
2018-05-19,8251.92080016,17193.424276,134185,binance
2018-05-20,8390.04232111,19957.057109,161265,binance
2018-05-21,8446.99927052,21516.596486,184158,binance
2018-05-22,8196.0368022,23710.902858,192154,binance
2018-05-23,7719.24732341,42910.666774,306812,binance
2018-05-24,7511.77232892,37845.446595,253694,binance
2018-05-25,7470.07890322,26739.95664,239025,binance
2018-05-26,7482.30489363,19464.086071,212344,binance
2018-05-27,7308.01393463,18706.945515,198341,binance
2018-05-28,7229.7226454,27219.438963,233392,binance
2018-05-29,7310.09961211,39407.21183,237359,binance
2018-05-30,7426.50228682,32041.583623,242079,binance
2018-05-31,7506.40454136,30776.063102,274399,binance
2018-06-01,7482.84028689,28259.124078,303069,binance
2018-06-02,7610.97284628,26720.690219,290131,binance
2018-06-03,7698.09682724,27505.158951,349636,binance
2018-06-04,7568.9977743,32258.835115,307003,binance
2018-06-05,7493.69060633,31722.973384,236865,binance
2018-06-06,7602.15642207,27229.991898,257573,binance
2018-06-07,7698.79928415,25062.227202,244186,binance
2018-06-08,7616.60239103,23396.804671,321734,binance
2018-06-09,7609.72219191,19339.885176,278971,binance
2018-06-10,7018.04695995,52342.020032,471088,binance
2018-06-11,6745.06795882,34552.162303,203442,binance
2018-06-12,6693.16451351,36722.211191,224658,binance
2018-06-13,6395.85077346,46185.5181,266517,binance
2018-06-14,6499.25712579,44478.130837,256384,binance
2018-06-15,6535.74321977,30018.329905,184938,binance
2018-06-16,6453.22429045,22277.241147,140470,binance
2018-06-17,6505.72415847,19847.247688,129759,binance
2018-06-18,6554.40095623,31821.434995,180773,binance
2018-06-19,6721.94738567,24311.421143,160490,binance
2018-06-20,6674.39256006,26359.752452,166074,binance
2018-06-21,6730.53763701,25428.854048,159783,binance
2018-06-22,6278.32004729,52157.370833,300515,binance
2018-06-23,6113.40037882,26622.788589,170164,binance
2018-06-24,5987.76171469,47445.998955,275996,binance
2018-06-25,6201.01931318,39164.515306,218384,binance
2018-06-26,6176.14028496,19377.240484,113431,binance
2018-06-27,6090.97134798,19225.671098,99481,binance
2018-06-28,6056.74022001,30585.266026,156241,binance
2018-06-29,5939.30163324,33911.287278,212542,binance
2018-06-30,6370.54415746,37919.61284,230915,binance
2018-07-01,6352.60013962,27562.965974,183060,binance
2018-07-02,6500.72841853,36230.452264,242589,binance
2018-07-03,6584.71404729,38657.781691,232914,binance
2018-07-04,6629.84028515,23571.892777,146203,binance
2018-07-05,6581.01530184,35071.972898,216533,binance
2018-07-06,6539.11229405,29397.094748,193854,binance
2018-07-07,6591.93153987,23973.876886,145449,binance
2018-07-08,6739.29674004,24622.947794,145349,binance
2018-07-09,6705.36613796,26732.40655,147315,binance
2018-07-10,6459.94332399,38560.672702,189913,binance
2018-07-11,6350.48940943,28715.498487,151869,binance
2018-07-12,6207.16847488,31306.663348,150985,binance
2018-07-13,6235.67664193,26375.325286,144757,binance
2018-07-14,6239.61305749,17783.071999,108052,binance
2018-07-15,6327.88564979,22979.211508,114997,binance
2018-07-16,6548.95504621,36204.87708,201733,binance
2018-07-17,6998.68230269,52105.423459,276178,binance
2018-07-18,7407.75542031,59487.64345,327949,binance
2018-07-19,7404.44423228,41218.256437,235597,binance
2018-07-20,7430.87047923,46140.313447,251391,binance
2018-07-21,7343.44723405,28886.490291,164901,binance
2018-07-22,7453.50534172,30270.21844,144711,binance
2018-07-23,7687.50616018,41646.346671,219776,binance
2018-07-24,8102.25852772,60121.163749,326329,binance
2018-07-25,8249.87882814,48257.649124,277935,binance
2018-07-26,8146.06306522,43223.481682,235681,binance
2018-07-27,8034.66028762,43671.005891,227397,binance
2018-07-28,8176.86040718,26215.173839,144170,binance
2018-07-29,8208.14564619,25531.226185,144331,binance
2018-07-30,8102.29787447,39692.416542,206911,binance
2018-07-31,7864.71273757,48296.915587,239132,binance
2018-08-01,7567.74463985,42582.312932,208008,binance
2018-08-02,7584.00098366,37665.696684,175627,binance
2018-08-03,7401.02174851,44669.486047,226727,binance
2018-08-04,7227.73055556,36288.42601,199335,binance
2018-08-05,6991.75187142,32894.849782,148658,binance
2018-08-06,6992.38220617,32760.191643,177378,binance
2018-08-07,6962.51123173,45438.473501,247202,binance
2018-08-08,6422.45729653,59550.536319,305603,binance
2018-08-09,6408.80450031,51941.185111,248573,binance
2018-08-10,6347.07445155,59034.974902,289661,binance
2018-08-11,6175.15716051,47133.418555,236173,binance
2018-08-12,6306.49099985,38567.770712,190399,binance
2018-08-13,6337.26766467,53895.828783,239602,binance
2018-08-14,6041.02847899,50186.745091,252004,binance
2018-08-15,6381.77805651,68806.687026,329413,binance
2018-08-16,6343.48119134,48515.254618,228942,binance
2018-08-17,6472.98193647,57851.610803,296730,binance
2018-08-18,6437.45916409,53742.322172,276121,binance
2018-08-19,6401.11808904,45190.847994,190758,binance
2018-08-20,6424.88880885,49435.55526,237055,binance
2018-08-21,6385.82339728,41569.947408,180578,binance
2018-08-22,6578.16950259,77909.391359,326562,binance
2018-08-23,6437.02142571,40358.166825,187637,binance
2018-08-24,6565.94779651,38305.675322,180167,binance
2018-08-25,6715.93676838,19220.505929,122483,binance
2018-08-26,6670.11229845,20107.297208,130769,binance
2018-08-27,6734.68619972,37747.078747,205441,binance
2018-08-28,6994.82687156,48352.917163,252033,binance
2018-08-29,7041.57048182,43252.487392,223772,binance
2018-08-30,6918.14714305,44716.77462,230848,binance
2018-08-31,6986.43168585,40467.400638,203142,binance
2018-09-01,7124.87655699,40323.414093,217286,binance
2018-09-02,7246.69535687,39814.840352,210282,binance
2018-09-03,7266.12754473,32396.018371,173846,binance
2018-09-04,7336.36578461,35300.640518,183178,binance
2018-09-05,7054.25223709,63715.256267,308813,binance
2018-09-06,6437.38776796,60644.464227,280845,binance
2018-09-07,6444.10306074,38906.28805,194451,binance
2018-09-08,6325.0331516,38215.032171,180831,binance
2018-09-09,6303.87894249,37053.92382,176709,binance
2018-09-10,6294.13598214,32439.456432,165286,binance
2018-09-11,6293.53118752,33104.88859,173335,binance
2018-09-12,6279.83178902,31433.645939,165590,binance
2018-09-13,6449.64186765,40465.063107,215637,binance
2018-09-14,6495.6946926,37173.339277,198375,binance
2018-09-15,6518.7798903,25243.656612,141362,binance
2018-09-16,6479.00530003,27568.132897,145921,binance
2018-09-17,6362.54980874,35987.254738,196924,binance
2018-09-18,6306.89342157,32620.86667,169055,binance
2018-09-19,6337.84594243,39044.080082,198215,binance
2018-09-20,6425.19007311,25189.024728,153686,binance
2018-09-21,6677.31413487,51779.343463,292494,binance
2018-09-22,6719.34410245,29349.690667,145720,binance
2018-09-23,6718.53911535,30286.229773,168354,binance
2018-09-24,6637.90080991,35305.73991,185297,binance
2018-09-25,6424.82845604,40301.029452,219965,binance
2018-09-26,6476.41155874,33484.54207,184238,binance
2018-09-27,6555.80878921,33087.428297,182590,binance
2018-09-28,6678.03467657,42399.448523,211849,binance
2018-09-29,6558.18905016,30255.9597,171027,binance
2018-09-30,6606.90842625,27764.724519,153447,binance
2018-10-01,6600.64551383,20621.506894,129733,binance
2018-10-02,6575.32893203,28245.810088,147274,binance
2018-10-03,6488.93425019,28451.969138,150607,binance
2018-10-04,6592.94098838,20074.300818,96824,binance
2018-10-05,6601.69408142,16096.552392,86701,binance
2018-10-06,6604.31526216,10939.505391,62065,binance
2018-10-07,6577.24991653,17406.831762,82844,binance
2018-10-08,6647.13980377,23123.419541,135156,binance
2018-10-09,6650.38443795,15354.779469,101956,binance
2018-10-10,6602.03469824,15390.661444,99789,binance
2018-10-11,6325.96879533,48712.400332,253224,binance
2018-10-12,6310.50276932,29004.071419,148077,binance
2018-10-13,6321.51054206,19098.070025,108981,binance
2018-10-14,6368.76396769,15627.411314,96113,binance
2018-10-15,6920.08958137,90748.031246,456913,binance
2018-10-16,6753.86666228,27557.957764,175075,binance
2018-10-17,6742.94600049,26641.431379,158746,binance
2018-10-18,6699.8341239,20116.521941,138002,binance
2018-10-19,6580.12047613,20772.60077,112337,binance
2018-10-20,6565.54342784,19240.722247,110809,binance
2018-10-21,6622.26127354,6515.357792,68018,binance
2018-10-22,6587.95141807,16213.69266,101673,binance
2018-10-23,6565.08663719,13856.601756,86938,binance
2018-10-24,6592.92365681,11951.543977,90762,binance
2018-10-25,6544.90000717,10342.701244,75563,binance
2018-10-26,6543.38546112,9443.504156,77985,binance
2018-10-27,6515.08554948,7776.907864,86848,binance
2018-10-28,6493.52151834,5743.933728,71647,binance
2018-10-29,6399.31200995,13827.224067,135586,binance
2018-10-30,6352.63321238,8877.175385,95116,binance
2018-10-31,6335.59934977,12148.888216,111552,binance
2018-11-01,6377.78417907,9099.035841,89601,binance
2018-11-02,6426.3883608,9739.440679,109482,binance
2018-11-03,6387.24651784,7661.241476,83836,binance
2018-11-04,6435.70916245,10592.394943,126200,binance
2018-11-05,6467.28696821,8987.882156,114235,binance
2018-11-06,6484.35627984,11926.565699,150475,binance
2018-11-07,6573.9395044,14271.591117,151060,binance
2018-11-08,6519.73887667,13259.789282,145405,binance
2018-11-09,6447.25564048,11787.616583,117043,binance
2018-11-10,6448.01092421,7714.829926,97746,binance
2018-11-11,6417.36819205,8213.507117,98435,binance
2018-11-12,6453.39833442,10132.782567,123144,binance
2018-11-13,6457.95884969,11790.564933,150940,binance
2018-11-14,6016.32650152,46478.964003,319011,binance
2018-11-15,5663.07770857,47700.829401,303825,binance
2018-11-16,5658.2391082,38721.802274,221493,binance
2018-11-17,5606.41549508,26411.241413,171403,binance
2018-11-18,5657.08704887,23844.999347,154817,binance
2018-11-19,5223.63388356,70580.892856,378495,binance
2018-11-20,4668.87191922,117380.95159,596769,binance
2018-11-21,4605.46926304,61071.829475,301920,binance
2018-11-22,4559.93717065,34531.119143,180335,binance
2018-11-23,4360.44728889,49371.920322,227935,binance
2018-11-24,4193.38437438,61693.111006,275070,binance
2018-11-25,3916.19627639,101693.975588,428171,binance
2018-11-26,3949.32220974,94503.750767,413329,binance
2018-11-27,3817.29179337,67480.607212,288731,binance
2018-11-28,4160.49645421,91983.567949,386714,binance
2018-11-29,4282.34911652,73980.198669,316601,binance
2018-11-30,4114.7722569,67758.446283,288098,binance
2018-12-01,4151.59030447,44840.073481,205472,binance
2018-12-02,4186.7981839,38912.15479,178087,binance
2018-12-03,3973.08128954,49094.369163,207134,binance
2018-12-04,3952.88092651,48489.551613,220815,binance
2018-12-05,3849.67936036,44004.799448,199011,binance
2018-12-06,3725.1654443,68378.796943,293512,binance
2018-12-07,3388.12396248,95145.457442,413521,binance
2018-12-08,3393.96102518,55365.949949,253650,binance
2018-12-09,3516.74332701,45956.893296,194567,binance
2018-12-10,3476.71528538,40989.244553,192599,binance
2018-12-11,3391.94165181,35920.864154,162266,binance
2018-12-12,3426.21292991,33922.931286,152067,binance
2018-12-13,3366.98217185,40040.917013,160471,binance
2018-12-14,3261.22001894,44492.983807,184525,binance
2018-12-15,3208.10379613,29796.041436,139806,binance
2018-12-16,3250.99605534,24628.808538,125565,binance
2018-12-17,3426.4614369,66761.751697,283814,binance
2018-12-18,3528.84361615,61369.615257,296433,binance
2018-12-19,3745.9971754,94137.341014,434026,binance
2018-12-20,3938.8610239,101543.835986,500506,binance
2018-12-21,3956.61946241,82343.850112,436187,binance
2018-12-22,3855.12621853,42822.350872,249148,binance
2018-12-23,3957.28128743,40117.531529,258417,binance
2018-12-24,4093.39420208,64647.809129,400403,binance
2018-12-25,3755.79017837,62725.629432,356377,binance
2018-12-26,3746.36506971,42629.375817,267746,binance
2018-12-27,3671.77828849,44097.392912,262733,binance
2018-12-28,3712.41378055,45964.304987,251040,binance
2018-12-29,3812.41381475,38874.373903,244844,binance
2018-12-30,3761.50865505,33222.369262,218929,binance
2018-12-31,3729.26256029,29991.77835,190308,binance
2019-01-01,3712.84689962,23741.687033,154227,binance
2019-01-02,3808.02317461,35156.463369,218538,binance
2019-01-03,3796.97244788,29406.948359,199812,binance
2019-01-04,3761.38975937,29519.554671,192232,binance
2019-01-05,3800.94992414,30490.667751,203673,binance
2019-01-06,3890.12321811,36553.806709,240496,binance
2019-01-07,3979.63577992,31869.846264,221219,binance
2019-01-08,3978.74509776,38901.423122,242898,binance
2019-01-09,3974.5145908,28989.439511,209240,binance
2019-01-10,3733.68733123,59402.22851,374760,binance
2019-01-11,3588.04304905,38338.654733,264996,binance
2019-01-12,3586.7739843,21999.928354,175679,binance
2019-01-13,3520.16612103,26385.757454,183113,binance
2019-01-14,3565.51914221,35235.211215,229452,binance
2019-01-15,3596.73822041,34137.997459,231684,binance
2019-01-16,3584.56368514,27480.179977,205159,binance
2019-01-17,3586.20588262,29755.440838,217797,binance
2019-01-18,3596.97603037,22713.446755,177567,binance
2019-01-19,3669.30064481,22171.578123,175054,binance
2019-01-20,3575.63828776,27901.938598,204941,binance
2019-01-21,3528.55871283,19644.436839,160825,binance
2019-01-22,3538.41398675,29336.442967,195484,binance
2019-01-23,3561.36800017,24938.842698,192892,binance
2019-01-24,3554.98703182,20826.25118,162159,binance
2019-01-25,3557.11570345,17608.346671,153413,binance
2019-01-26,3585.94463395,19476.532344,135369,binance
2019-01-27,3551.40939206,22735.598162,163855,binance
2019-01-28,3446.5616833,40405.111401,260799,binance
2019-01-29,3403.0478646,29544.928977,189650,binance
2019-01-30,3442.93336376,23968.260243,180820,binance
2019-01-31,3442.68895853,29607.190253,198100,binance
2019-02-01,3447.12085729,25260.476159,167520,binance
2019-02-02,3467.14605604,17920.802,153234,binance
2019-02-03,3463.05205247,19867.33639,138592,binance
2019-02-04,3459.46410098,23131.981108,155686,binance
2019-02-05,3463.02682884,25264.41503,162066,binance
2019-02-06,3412.62722846,35310.244846,207024,binance
2019-02-07,3407.96518227,18665.538638,148209,binance
2019-02-08,3546.4894663,47968.058013,277242,binance
2019-02-09,3654.64894048,24759.833719,192209,binance
2019-02-10,3642.76252515,23250.602634,171099,binance
2019-02-11,3635.87390405,24954.614571,172626,binance
2019-02-12,3621.70607487,29479.59823,198996,binance
2019-02-13,3621.89607616,25773.997648,167690,binance
2019-02-14,3602.52561825,21753.501261,155215,binance
2019-02-15,3606.6424387,20777.872899,151256,binance
2019-02-16,3623.37463321,19565.992751,149393,binance
2019-02-17,3636.65257996,25690.227779,179511,binance
2019-02-18,3792.74916768,64042.730492,393515,binance
2019-02-19,3925.56741553,50207.172667,332281,binance
2019-02-20,3937.88178181,36205.14085,250176,binance
2019-02-21,3945.30377627,31103.884728,209571,binance
2019-02-22,3956.84228429,23943.16375,179588,binance
2019-02-23,4034.20256224,33657.942883,231563,binance
2019-02-24,3923.66402393,62224.18689,410578,binance
2019-02-25,3812.97257198,38102.966245,262716,binance
2019-02-26,3811.97533155,28838.748036,213897,binance
2019-02-27,3795.5633259,31500.995466,201626,binance
2019-02-28,3829.7367356,32561.961044,233849,binance
2019-03-01,3834.00115736,23174.57217,179860,binance
2019-03-02,3814.45923928,19445.838355,149854,binance
2019-03-03,3815.72364115,16718.16541,127681,binance
2019-03-04,3734.28689305,34742.84166,218615,binance
2019-03-05,3790.53147331,32962.536162,202444,binance
2019-03-06,3851.3493414,24775.11883,165101,binance
2019-03-07,3877.69643743,26455.257661,180520,binance
2019-03-08,3887.11278508,34730.366592,211534,binance
2019-03-09,3917.19159004,30979.747653,206869,binance
2019-03-10,3911.31900893,23187.561412,167920,binance
2019-03-11,3880.58987119,38066.885705,209916,binance
2019-03-12,3877.78373813,26921.008622,182885,binance
2019-03-13,3870.65187707,24461.008757,186572,binance
2019-03-14,3869.79229963,27048.74853,196651,binance
2019-03-15,3906.14813694,21740.061498,163866,binance
2019-03-16,3998.39339524,28568.376124,216198,binance
2019-03-17,3980.70031266,18814.255577,146953,binance
2019-03-18,3987.01133686,22454.47801,157876,binance
2019-03-19,3996.4200351,19893.741815,147394,binance
2019-03-20,4012.39883452,23432.300255,175036,binance
2019-03-21,4000.54650831,35997.682119,236100,binance
2019-03-22,3988.58882518,20022.606318,153703,binance
2019-03-23,3997.65368216,17302.604318,143155,binance
2019-03-24,3988.63087642,17179.850648,131087,binance
2019-03-25,3961.91369644,33192.890217,227739,binance
2019-03-26,3929.53621472,29349.537627,192418,binance
2019-03-27,4006.891323,32364.555852,224309,binance
2019-03-28,4023.14939902,20089.293875,157060,binance
2019-03-29,4074.75523718,30084.217444,203826,binance
2019-03-30,4093.11794205,19509.292601,162463,binance
2019-03-31,4101.42613878,13525.087433,124046,binance
2019-04-01,4131.72692491,25507.067641,184268,binance
2019-04-02,4640.36666581,105383.639263,609133,binance
2019-04-03,4994.99811477,109890.125743,692019,binance
2019-04-04,4936.77854421,61054.254168,419141,binance
2019-04-05,4970.27970002,39768.552806,292375,binance
2019-04-06,5050.49455389,41770.842313,281237,binance
2019-04-07,5128.65223776,37615.486804,274084,binance
2019-04-08,5191.21610038,50178.430782,350828,binance
2019-04-09,5155.53362041,34067.012311,253381,binance
2019-04-10,5262.06596843,40073.620471,260967,binance
2019-04-11,5077.77270204,54696.600686,369304,binance
2019-04-12,5003.07626883,33276.678614,226036,binance
2019-04-13,5052.83809265,17292.456802,138674,binance
2019-04-14,5064.92272173,18281.607739,131700,binance
2019-04-15,5082.65059029,29057.191581,204944,binance
2019-04-16,5097.78408574,24242.229493,168550,binance
2019-04-17,5190.26742349,23307.536134,179490,binance
2019-04-18,5242.13612403,22619.239001,167110,binance
2019-04-19,5238.96109671,24611.236323,178148,binance
2019-04-20,5286.87699397,19168.908274,157080,binance
2019-04-21,5241.96400286,25549.570939,210494,binance
2019-04-22,5298.0985473,29563.852309,210361,binance
2019-04-23,5505.14976926,41262.103917,282563,binance
2019-04-24,5443.19059644,48224.152413,339599,binance
2019-04-25,5340.70201525,49636.089948,331089,binance
2019-04-26,5308.6797141,48912.294513,333183,binance
2019-04-27,5300.54222409,15422.896935,145733,binance
2019-04-28,5307.54885487,14371.433869,127730,binance
2019-04-29,5262.64889251,19918.135079,178472,binance
2019-04-30,5275.18119009,22238.06823,180989,binance
2019-05-01,5354.73088578,17217.473216,161488,binance
2019-05-02,5461.47244872,22795.787835,181896,binance
2019-05-03,5711.70684203,46297.172849,338298,binance
2019-05-04,5769.37207876,39682.408991,283145,binance
2019-05-05,5778.27296976,23822.543775,185365,binance
2019-05-06,5715.67728276,25256.596325,230431,binance
2019-05-07,5918.46341408,39905.064422,301388,binance
2019-05-08,5904.69581985,23074.05152,190966,binance
2019-05-09,6100.96763825,27453.011436,227841,binance
2019-05-10,6329.2869663,36623.61079,283074,binance
2019-05-11,6852.1938521,74022.424393,562540,binance
2019-05-12,7129.92248698,86948.975339,647345,binance
2019-05-13,7552.17774145,85804.735333,588497,binance
2019-05-14,7979.54428477,76583.722603,655426,binance
2019-05-15,8056.0038344,37884.327211,347533,binance
2019-05-16,8001.17849641,69630.513996,666538,binance
2019-05-17,7275.06341285,88752.008159,803893,binance
2019-05-18,7318.06544763,37054.944779,379504,binance
2019-05-19,7894.93243577,65577.442058,583432,binance
2019-05-20,7864.34105666,65859.208564,610360,binance
2019-05-21,7908.67924303,52301.752247,554038,binance
2019-05-22,7829.74668964,49136.994589,461337,binance
2019-05-23,7684.79737599,49648.184701,449220,binance
2019-05-24,7958.48606492,46664.785325,428676,binance
2019-05-25,8002.16968171,28414.328817,264448,binance
2019-05-26,8249.72065075,49652.144567,377306,binance
2019-05-27,8723.82720035,51886.768793,478773,binance
2019-05-28,8699.94001648,31470.551534,349123,binance
2019-05-29,8621.22567028,33880.865922,352317,binance
2019-05-30,8572.2158292,70379.998521,617341,binance
2019-05-31,8353.46808834,44727.49162,416525,binance
2019-06-01,8538.23387265,31868.234157,348375,binance
2019-06-02,8673.01745679,27835.133265,299353,binance
2019-06-03,8472.97815083,45692.965104,431252,binance
2019-06-04,7851.93406395,74143.948941,645913,binance
2019-06-05,7757.56949627,48679.656455,426120,binance
2019-06-06,7704.1146708,36624.118747,371485,binance
2019-06-07,7928.93579971,33942.225658,323096,binance
2019-06-08,7902.40169147,22657.329634,250864,binance
2019-06-09,7728.31272636,31568.465157,322175,binance
2019-06-10,7811.64237148,36756.078468,387179,binance
2019-06-11,7846.77026582,30334.999427,309059,binance
2019-06-12,8012.38225466,41597.082622,361980,binance
2019-06-13,8153.47598175,30467.764341,341246,binance
2019-06-14,8371.36756778,39835.246255,410072,binance
2019-06-15,8694.7638981,31791.636039,335840,binance
2019-06-16,9072.80986771,63289.251219,552319,binance
2019-06-17,9219.39286367,47895.485374,462160,binance
2019-06-18,9121.82876829,51554.569401,449730,binance
2019-06-19,9137.45006079,32147.706495,306202,binance
2019-06-20,9365.12740625,34556.053982,350662,binance
2019-06-21,9800.72125711,50484.415892,474344,binance
2019-06-22,10675.58280518,104169.447976,923334,binance
2019-06-23,10885.6619095,57445.323945,557935,binance
2019-06-24,10898.7302009,43101.045285,440335,binance
2019-06-25,11387.26691078,61276.686648,597798,binance
2019-06-26,12801.74750078,155930.147386,1355074,binance
2019-06-27,11837.29244373,173894.820889,1357233,binance
2019-06-28,11794.83204343,95795.203964,883116,binance
2019-06-29,11903.89333275,69642.074157,732073,binance
2019-06-30,11491.2078222,84512.530443,711267,binance
2019-07-01,10689.52325335,90962.268271,757458,binance
2019-07-02,10298.86005008,109561.038728,870148,binance
2019-07-03,11339.09450276,96815.90029,814754,binance
2019-07-04,11664.30582712,66512.221892,643867,binance
2019-07-05,11109.79560758,63534.350582,564857,binance
2019-07-06,11365.98214199,51469.496331,470692,binance
2019-07-07,11301.05086516,38884.795599,366769,binance
2019-07-08,11853.25077117,52182.367215,507860,binance
2019-07-09,12442.12514069,78442.130343,660273,binance
2019-07-10,12538.21078836,109246.044997,899391,binance
2019-07-11,11511.79912933,87506.461058,760057,binance
2019-07-12,11537.70206806,56321.858281,537561,binance
2019-07-13,11319.81339883,54245.594548,510305,binance
2019-07-14,10723.55365135,72517.579236,649043,binance
2019-07-15,10388.22654317,81922.426332,732206,binance
2019-07-16,10105.61398217,97219.443413,796646,binance
2019-07-17,9530.61026282,84942.672717,757742,binance
2019-07-18,10062.15043512,80283.310252,734821,binance
2019-07-19,10432.60155926,56546.932133,567735,binance
2019-07-20,10681.3590406,47331.899848,461660,binance
2019-07-21,10548.96350061,38834.287935,395452,binance
2019-07-22,10403.69796391,40467.954839,389565,binance
2019-07-23,10046.15708874,47624.37071,448147,binance
2019-07-24,9718.92962136,43475.380377,424762,binance
2019-07-25,10005.41020998,37873.354728,368176,binance
2019-07-26,9758.29436177,27167.463217,299935,binance
2019-07-27,9699.49498601,43809.778301,401418,binance
2019-07-28,9473.72772477,29401.022937,271327,binance
2019-07-29,9561.65513138,29021.937411,294468,binance
2019-07-30,9554.47517435,32536.368834,283961,binance
2019-07-31,9861.75540581,39515.35456,364212,binance
2019-08-01,10116.952546,41727.637028,378062,binance
2019-08-02,10474.96233897,42990.444221,431322,binance
2019-08-03,10764.13727018,33802.318824,348893,binance
2019-08-04,10815.19423351,39924.745141,353721,binance
2019-08-05,11633.67319172,65153.673713,622610,binance
2019-08-06,11786.90419394,76705.389875,625827,binance
2019-08-07,11776.17541794,69173.390353,592916,binance
2019-08-08,11802.80226705,51207.257174,473584,binance
2019-08-09,11844.90934006,39427.152588,410902,binance
2019-08-10,11545.44506562,42633.087048,399237,binance
2019-08-11,11386.9743161,26772.90691,306234,binance
2019-08-12,11402.71415829,17568.227075,255966,binance
2019-08-13,11102.6772024,33234.72968,337834,binance
2019-08-14,10426.17937098,54451.847499,534507,binance
2019-08-15,10156.16056585,38174.45112,373368,binance
2019-08-16,10186.96608248,51758.142918,504740,binance
2019-08-17,10267.94349281,29000.581201,332795,binance
2019-08-18,10317.82417043,24085.395172,265705,binance
2019-08-19,10639.04746832,37243.319217,337022,binance
2019-08-20,10733.00392447,32298.921679,305065,binance
2019-08-21,10197.06345589,47355.719282,458814,binance
2019-08-22,10022.75465814,34059.642738,401148,binance
2019-08-23,10262.3949841,27550.336173,326866,binance
2019-08-24,10109.68926314,27692.456844,313227,binance
2019-08-25,10091.96935315,26271.657398,289956,binance
2019-08-26,10368.80876097,41687.511599,405316,binance
2019-08-27,10187.05662307,28402.775383,292888,binance
2019-08-28,9974.57476546,42110.555375,381293,binance
2019-08-29,9507.82828077,35532.69491,343887,binance
2019-08-30,9534.6143494,26834.318104,259270,binance
2019-08-31,9580.50072439,17130.290074,199188,binance
2019-09-01,9644.89048125,19545.404843,191324,binance
2019-09-02,10023.68555709,44740.248093,354155,binance
2019-09-03,10534.05763504,47998.376781,416076,binance
2019-09-04,10548.14490933,43943.889026,383457,binance
2019-09-05,10563.76781932,33970.960639,309846,binance
2019-09-06,10606.57810511,58799.640959,455334,binance
2019-09-07,10415.09545388,27637.877392,272011,binance
2019-09-08,10419.1945666,23984.672018,237752,binance
2019-09-09,10285.36081929,39835.727608,330459,binance
2019-09-10,10178.78760354,28915.412225,286763,binance
2019-09-11,10065.68352569,31953.824562,309120,binance
2019-09-12,10239.87784696,34511.162755,317881,binance
2019-09-13,10291.5653048,30280.339776,304947,binance
2019-09-14,10332.22533558,23621.533519,253929,binance
2019-09-15,10297.92184088,18047.654013,194733,binance
2019-09-16,10228.19446843,28971.401657,274368,binance
2019-09-17,10209.54433622,22914.324563,287483,binance
2019-09-18,10186.46647758,24250.249303,299466,binance
2019-09-19,9986.91988779,44826.282579,429727,binance
2019-09-20,10172.20563445,25088.491069,267032,binance
2019-09-21,10028.82970683,20544.175196,245439,binance
2019-09-22,9983.7128004,22049.275256,253713,binance
2019-09-23,9844.01469489,31937.232356,332817,binance
