date,tx_count,hashrate,active_addresses,block_count,fee_total_btc,source
2020-03-12,346057,124250397.34983888,909601,151,60.27268581,coinmetrics
2020-03-13,279662,102856289.19688664,786409,125,84.53514729,coinmetrics
2020-03-14,276029,105324840.13761191,772769,128,53.38664899,coinmetrics
2020-03-15,224876,97919187.31543607,629326,119,42.20753235,coinmetrics
2020-03-16,269587,97919187.31543607,725120,119,61.87674265,coinmetrics
2020-03-17,279277,101210588.56973645,765477,123,62.61810511,coinmetrics
2020-03-18,233212,82285031.35750929,633373,100,60.56676788,coinmetrics
2020-03-19,265543,88044983.55253497,709786,107,68.82659617,coinmetrics
2020-03-20,282852,89690684.17968515,734614,109,79.23757339,coinmetrics
2020-03-21,238359,102033438.88331154,637554,124,44.31800726,coinmetrics
2020-03-22,215499,104501989.82403682,579901,127,35.51525371,coinmetrics
2020-03-23,256978,92159235.12041043,667486,112,50.41681163,coinmetrics
2020-03-24,280363,108616241.39191228,736233,132,44.46381529,coinmetrics
2020-03-25,219772,75702228.84890854,587460,92,46.56217239,coinmetrics
2020-03-26,286521,111836546.3991491,889704,160,53.57566262,coinmetrics
2020-03-27,273175,107197274.86378047,807651,155,40.79857662,coinmetrics
2020-03-28,241957,93365368.42974424,627230,135,28.732255,coinmetrics
2020-03-29,234751,104430893.57697324,591287,151,21.32088094,coinmetrics
2020-03-30,278279,101664512.29016598,770915,147,26.21496686,coinmetrics
2020-03-31,288338,109963656.15058772,816889,159,28.94855293,coinmetrics
2020-04-01,285331,105814084.22037683,824108,153,27.42464444,coinmetrics
2020-04-02,300020,105814084.22037683,798186,153,24.55164987,coinmetrics
2020-04-03,276158,91290582.4646388,750332,132,25.84589966,coinmetrics
2020-04-04,255653,108580465.50718409,657862,157,16.47818248,coinmetrics
2020-04-05,237774,121029181.2978167,596364,175,13.48082669,coinmetrics
2020-04-06,282652,88524201.17783155,780832,128,21.49900893,coinmetrics
2020-04-07,310534,116188014.04590404,938358,168,25.02642565,coinmetrics
2020-04-08,283150,103260704.52088556,760207,144,22.45575263,coinmetrics
2020-04-09,289249,112650577.82639459,730620,154,23.38032638,coinmetrics
2020-04-10,286082,119234053.15391117,735297,163,20.58873326,coinmetrics
2020-04-11,249141,116308064.11945938,634944,159,13.78333895,coinmetrics
2020-04-12,232510,111919080.56778164,618062,153,13.10795615,coinmetrics
2020-04-13,281944,125086031.2228148,764583,171,16.39071572,coinmetrics
2020-04-14,303129,122891539.44697595,843493,168,23.37958223,coinmetrics
2020-04-15,309402,123623036.70558889,926278,169,26.05087792,coinmetrics
2020-04-16,321911,112650577.82639459,880665,154,28.55316429,coinmetrics
2020-04-17,287202,92900151.8438449,844316,127,25.52914511,coinmetrics
2020-04-18,285552,115576566.86084642,847811,158,19.1355429,coinmetrics
2020-04-19,254065,111187583.3091687,718815,152,15.68324255,coinmetrics
2020-04-20,307154,117771058.63668527,842251,161,21.88057006,coinmetrics
2020-04-21,311455,116039619.81187667,818062,149,23.40630527,coinmetrics
2020-04-22,283681,103923467.23346883,762361,131,26.32081641,coinmetrics
2020-04-23,327396,112649865.24543951,935989,142,41.22774666,coinmetrics
2020-04-24,317682,114236483.06579782,893187,144,36.24518432,coinmetrics
2020-04-25,278517,107890011.7843646,813456,136,27.58160072,coinmetrics
2020-04-26,257046,108683320.69454375,724250,137,21.33607092,coinmetrics
2020-04-27,311090,111856556.33526036,876229,141,28.07740054,coinmetrics
2020-04-28,326468,122169572.16758937,926669,154,27.51674127,coinmetrics
2020-04-29,330308,115029791.97597697,911617,145,53.53878,coinmetrics
2020-04-30,320861,107096702.87418543,947585,135,108.68255065,coinmetrics
2020-05-01,330551,111856556.33526036,955523,141,106.72348118,coinmetrics
2020-05-02,292646,117409718.70651443,970554,148,68.955651,coinmetrics
2020-05-03,283545,133275896.91009754,909805,168,57.64103813,coinmetrics
2020-05-04,324017,125342807.80830598,889636,158,66.64723602,coinmetrics
2020-05-05,327645,126330903.87563805,970464,158,71.76537045,coinmetrics
2020-05-06,334650,123288445.65559772,972369,154,68.71352199,coinmetrics
2020-05-07,343684,117684425.39852506,1020443,147,90.91447074,coinmetrics
2020-05-08,324693,109678682.17413558,949216,137,104.01051198,coinmetrics
2020-05-09,310119,108878107.85169664,906900,136,85.19552167,coinmetrics
2020-05-10,283795,136097634.81462088,869262,170,62.21652357,coinmetrics
2020-05-11,311653,125690168.62291455,999192,157,92.13805594,coinmetrics
2020-05-12,342304,116883851.07608612,954129,146,107.9413384,coinmetrics
2020-05-13,299956,95268344.37023449,858458,119,112.15347886,coinmetrics
2020-05-14,268116,91265472.75803976,880861,114,146.44154829,coinmetrics
2020-05-15,311224,100071790.3048682,895670,125,159.72724081,coinmetrics
2020-05-16,295280,100872364.62730715,880534,126,107.92182736,coinmetrics
2020-05-17,236007,81658580.88877237,763444,102,99.24350293,coinmetrics
2020-05-18,275691,102473513.27218504,970423,128,169.12818517,coinmetrics
2020-05-19,272964,92066047.08047871,890493,115,182.03040512,coinmetrics
2020-05-20,276199,86731596.76375672,865708,115,191.32284729,coinmetrics
2020-05-21,302259,98579623.70355071,928630,131,203.92754802,coinmetrics
2020-05-22,278942,83529299.47400093,797526,111,157.24802245,coinmetrics
2020-05-23,267042,89549429.16582084,848702,119,103.09663982,coinmetrics
2020-05-24,216545,87291880.53138837,807939,116,74.66233418,coinmetrics
2020-05-25,267395,94064526.43468578,828919,125,92.89316062,coinmetrics
2020-05-26,286759,93312010.2232083,852839,124,76.69532051,coinmetrics
2020-05-27,299984,103847237.18389316,913075,138,79.93457174,coinmetrics
2020-05-28,299064,98579623.70355071,866559,131,89.19391746,coinmetrics
2020-05-29,282773,95569558.85764076,852420,127,93.15375088,coinmetrics
2020-05-30,284116,117392528.99048796,902498,156,67.87440774,coinmetrics
2020-05-31,258529,112877431.72162303,801889,150,62.06383519,coinmetrics
2020-06-01,302044,100837172.33798319,870833,134,78.16103408,coinmetrics
2020-06-02,308948,97074591.28059575,899961,129,98.97509068,coinmetrics
2020-06-03,311153,104599753.39537065,950153,139,80.4854491,coinmetrics
2020-06-04,315771,108319274.22458893,884109,151,61.68654873,coinmetrics
2020-06-05,331389,122192367.72521374,918647,179,56.36753873,coinmetrics
2020-06-06,281291,133797229.46448,771819,196,31.22535054,coinmetrics
2020-06-07,254724,108539589.20842996,690992,159,26.73099427,coinmetrics
2020-06-08,316297,110587505.98594747,986341,162,41.62373052,coinmetrics
2020-06-09,328115,109222228.13426913,910121,160,35.03621968,coinmetrics
2020-06-10,324907,111952783.83762586,909669,164,38.80315253,coinmetrics
2020-06-11,336672,126288201.28024888,1048342,185,38.65136462,coinmetrics
2020-06-12,309817,111270144.91178666,909615,163,29.24512633,coinmetrics
2020-06-13,283164,107856950.28259078,800767,158,21.00629044,coinmetrics
2020-06-14,279097,116048617.392661,698545,170,16.54032953,coinmetrics
2020-06-15,292792,94204171.7658072,867844,138,35.15348673,coinmetrics
2020-06-16,343031,106884937.53919552,986219,150,51.12808062,coinmetrics
2020-06-17,330975,108283617.57348618,918592,138,46.74662944,coinmetrics
2020-06-18,283106,96513659.14158547,854866,123,45.46982149,coinmetrics
2020-06-19,345029,112206937.0507864,947402,143,49.09985578,coinmetrics
2020-06-20,281510,107498953.67802612,760742,137,29.45312391,coinmetrics
2020-06-21,256980,114560928.73716654,710176,146,24.76545336,coinmetrics
2020-06-22,307776,112206937.0507864,850006,143,37.15312529,coinmetrics
2020-06-23,351192,123976895.48268713,1034537,158,45.34851055,coinmetrics
2020-06-24,311143,109068281.46894622,917620,139,41.88712373,coinmetrics
2020-06-25,315538,110637609.25986633,901033,141,40.70263507,coinmetrics
2020-06-26,328405,128684878.8554474,929963,164,33.82777488,coinmetrics
2020-06-27,272210,108283617.57348618,761896,138,22.83566607,coinmetrics
2020-06-28,265941,117699584.31900674,686270,150,19.62706147,coinmetrics
2020-06-29,314488,113776264.8417065,962232,145,33.58240058,coinmetrics
2020-06-30,306323,115344545.21897343,926238,147,44.57266433,coinmetrics
2020-07-01,378081,127111309.03923196,1078007,162,62.00664121,coinmetrics
2020-07-02,339419,128680584.45946935,951042,164,55.86321829,coinmetrics
2020-07-03,327948,127895946.74935065,944676,163,53.37312751,coinmetrics
2020-07-04,292761,123188120.4886384,799989,157,31.92033391,coinmetrics
2020-07-05,273114,127895946.74935065,771473,163,25.05190941,coinmetrics
2020-07-06,337284,120834207.3582823,989688,154,36.81814867,coinmetrics
2020-07-07,349022,126326671.32911325,969354,161,41.41658898,coinmetrics
2020-07-08,347004,118480294.22792618,1024085,151,48.54780381,coinmetrics
2020-07-09,360126,128680584.45946935,1033334,164,53.8696232,coinmetrics
2020-07-10,345294,126326671.32911325,976205,161,48.38790157,coinmetrics
2020-07-11,310565,122403482.7785197,885970,156,33.38960187,coinmetrics
2020-07-12,280425,119264931.93804488,745665,152,23.79991734,coinmetrics
2020-07-13,311275,121474836.12740125,909653,147,41.91947706,coinmetrics
2020-07-14,357160,124167138.54257391,993499,144,62.00847811,coinmetrics
2020-07-15,318436,118993507.76996668,971186,138,66.36944265,coinmetrics
2020-07-16,347671,117268964.1790976,966383,136,78.42071329,coinmetrics
2020-07-17,290533,101748071.86127587,847984,118,77.54075651,coinmetrics
2020-07-18,313304,112095333.40649036,892684,130,74.50556433,coinmetrics
2020-07-19,274629,112957605.20192489,872974,131,46.59487063,coinmetrics
2020-07-20,312187,121580323.1562703,940265,141,79.51494325,coinmetrics
2020-07-21,313100,107783974.42931765,927506,125,104.7056034,coinmetrics
2020-07-22,362798,124167138.54257391,1017627,144,142.10036019,coinmetrics
2020-07-23,336506,117268964.1790976,977856,136,134.74488564,coinmetrics
2020-07-24,369218,138825759.0649611,1083981,161,123.60039598,coinmetrics
2020-07-25,290603,122442594.95170484,972156,142,88.52578136,coinmetrics
2020-07-26,301312,136238943.6786575,999311,158,76.19883384,coinmetrics
2020-07-27,325521,128082098.07778554,1022491,149,124.39804418,coinmetrics
2020-07-28,354433,121437040.3952344,1059084,145,188.97272261,coinmetrics
2020-07-29,348023,123949530.88617033,1039672,148,175.19797667,coinmetrics
2020-07-30,329417,113062072.09211469,968423,135,179.7369445,coinmetrics
2020-07-31,355688,128137015.03773022,1062923,153,171.2763798,coinmetrics
2020-08-01,292274,114737065.75273862,954055,137,123.59327892,coinmetrics
2020-08-02,287133,118087053.07398653,950873,141,106.96085099,coinmetrics
2020-08-03,334722,135674486.51053798,1080975,162,130.13640793,coinmetrics
2020-08-04,331448,121437040.3952344,1003351,145,113.52550008,coinmetrics
2020-08-05,291603,108037091.11024292,957619,129,138.97675331,coinmetrics
2020-08-06,355285,130649505.52866612,1120216,156,191.7937623,coinmetrics
2020-08-07,327415,127299518.20741823,1049182,152,136.31258215,coinmetrics
2020-08-08,277399,118924549.9042985,951540,142,77.86909416,coinmetrics
2020-08-09,275199,130649505.52866612,911571,156,64.51935152,coinmetrics
2020-08-10,307280,114926419.49958968,967780,137,134.0279181,coinmetrics
2020-08-11,348465,129741892.84212302,1086328,154,151.46100591,coinmetrics
2020-08-12,342524,132269332.31307347,1049344,157,123.88813011,coinmetrics
2020-08-13,330257,123844534.076572,952528,147,111.10851906,coinmetrics
2020-08-14,364429,140694130.54957497,1086754,167,104.97094339,coinmetrics
2020-08-15,309355,131426852.48942332,973628,156,65.83429852,coinmetrics
2020-08-16,293129,128056933.19482274,892624,152,62.0881681,coinmetrics
2020-08-17,289826,105309977.95626877,878796,125,84.36692232,coinmetrics
2020-08-18,345122,117947175.31102097,1008612,140,157.16400815,coinmetrics
2020-08-19,336660,116262215.6637207,988648,138,149.28061929,coinmetrics
2020-08-20,331546,123002054.25292186,994559,146,128.9816647,coinmetrics
2020-08-21,313078,130584372.66577318,1095556,155,138.27114309,coinmetrics
2020-08-22,308966,114577256.0164204,950674,136,88.82807921,coinmetrics
2020-08-23,287940,132269332.31307347,906460,157,58.90756952,coinmetrics
2020-08-24,334304,128593100.89647324,944242,149,79.47876827,coinmetrics
2020-08-25,301021,111720008.69546545,951716,128,92.25996052,coinmetrics
2020-08-26,328396,123939384.64653216,1030264,142,108.35942946,coinmetrics
2020-08-27,324735,112592821.26339878,947577,129,121.61482967,coinmetrics
2020-08-28,352344,142268448.5731322,1080096,163,102.85521471,coinmetrics
2020-08-29,291205,127430634.91826549,972062,146,64.38627267,coinmetrics
2020-08-30,266126,110847196.12753214,821271,127,63.86730363,coinmetrics
2020-08-31,310357,130921885.18999885,935410,150,94.76992915,coinmetrics
2020-09-01,371778,134413135.46173215,1074307,154,123.86992608,coinmetrics
2020-09-02,320017,125685009.78239882,1029017,144,129.63903054,coinmetrics
2020-09-03,309835,112592821.26339878,983249,129,136.01387206,coinmetrics
2020-09-04,300021,117829696.6709988,1004854,135,155.41992666,coinmetrics
2020-09-05,324594,123066572.07859881,984198,141,117.95895392,coinmetrics
2020-09-06,258964,130921885.18999885,988383,150,68.47597667,coinmetrics
2020-09-07,328020,151709442.06778005,1086059,175,97.73599556,coinmetrics
2020-09-08,329714,133652505.32879294,974053,155,81.98502093,coinmetrics
2020-09-09,321941,128478859.9612268,968245,149,93.03114274,coinmetrics
2020-09-10,343183,136239328.01257607,1103924,158,110.61035344,coinmetrics
2020-09-11,308280,118993843.45402217,951505,138,91.52153463,coinmetrics
2020-09-12,297027,146586618.7477084,890683,170,57.79315128,coinmetrics
2020-09-13,256977,139688424.92428684,803998,162,49.54046694,coinmetrics
2020-09-14,353963,151760264.11527455,1016193,176,76.15743176,coinmetrics
2020-09-15,335248,134514779.55672064,976024,156,77.9277518,coinmetrics
2020-09-16,340027,133652505.32879294,1064243,155,76.27787119,coinmetrics
2020-09-17,347774,153484812.57112998,1101957,178,70.92270701,coinmetrics
2020-09-18,326660,142275247.6080699,974291,165,70.31945472,coinmetrics
2020-09-19,292875,128478859.9612268,892685,149,45.95832196,coinmetrics
2020-09-20,261651,135654384.57842135,820833,142,33.79408106,coinmetrics
2020-09-21,299730,139219832.7594406,946997,145,62.31195942,coinmetrics
2020-09-22,311008,123857644.31701958,968239,129,74.59113089,coinmetrics
2020-09-23,349540,136339422.42648664,1013565,142,96.51095568,coinmetrics
2020-09-24,318555,131538738.53823009,943668,137,81.64235754,coinmetrics
2020-09-25,345399,162263115.42307213,1140261,169,75.64534972,coinmetrics
2020-09-26,281747,144020516.64769718,952990,150,42.28706526,coinmetrics
2020-09-27,258919,145940790.2029998,784428,152,36.87713689,coinmetrics
2020-09-28,297685,123857644.31701958,884124,129,58.79373725,coinmetrics
2020-09-29,345931,135379285.64883533,998051,141,83.15732602,coinmetrics
2020-09-30,351403,149781337.31360504,1118241,156,93.96886874,coinmetrics
2020-10-01,304377,119056960.428763,922880,124,104.92605554,coinmetrics
2020-10-02,315938,130578601.76057877,996361,136,121.31761787,coinmetrics
2020-10-03,303899,144980653.4253485,1002444,151,69.1389914,coinmetrics
2020-10-04,274508,151587945.74942547,923546,158,57.06685152,coinmetrics
2020-10-05,295868,134303836.4311297,946902,140,100.04754586,coinmetrics
2020-10-06,318289,124710705.25747761,978521,130,114.46013121,coinmetrics
2020-10-07,369576,144856280.72214702,1063425,151,108.33383901,coinmetrics
2020-10-08,329472,155408725.0131643,1033122,162,103.39374193,coinmetrics
2020-10-09,339374,136222462.66586015,1006667,142,110.16141041,coinmetrics
2020-10-10,294652,137181775.7832253,917402,143,75.12837831,coinmetrics
2020-10-11,257292,134303836.4311297,791020,140,51.72072143,coinmetrics
2020-10-12,315903,142937654.4874166,945894,149,75.1001319,coinmetrics
2020-10-13,330320,159245977.48262516,1049377,166,73.30905492,coinmetrics
2020-10-14,318750,142937654.4874166,952949,149,74.9332009,coinmetrics
2020-10-15,337702,144856280.72214702,1035214,151,76.76943659,coinmetrics
2020-10-16,319791,148693533.19160783,973228,155,63.13531232,coinmetrics
2020-10-17,278655,152593470.69353917,851147,157,35.50804748,coinmetrics
2020-10-18,234650,119288755.69898535,744786,120,37.25801212,coinmetrics
2020-10-19,303148,124259120.51977639,930306,125,51.19663268,coinmetrics
2020-10-20,331386,143146506.83878234,1011847,144,78.26525349,coinmetrics
2020-10-21,308240,129229485.34056745,1013298,130,119.36065891,coinmetrics
2020-10-22,341549,136187996.0896749,1048775,137,166.80996828,coinmetrics
2020-10-23,321018,130223558.30472566,977710,131,140.25215872,coinmetrics
2020-10-24,304224,151099090.55204803,1098917,152,93.3237912,coinmetrics
2020-10-25,242596,116306536.80651072,851199,117,63.99985103,coinmetrics
2020-10-26,255058,109348026.05740325,825846,110,117.7810379,coinmetrics
2020-10-27,255102,98413223.45166297,827512,99,195.65821025,coinmetrics
2020-10-28,259212,99407296.41582118,817505,100,226.40877873,coinmetrics
2020-10-29,277836,107359880.12908687,887772,108,261.20613671,coinmetrics
2020-10-30,267995,110342099.02156149,901403,111,264.8941163,coinmetrics
2020-10-31,274513,112330244.9498779,875335,113,255.82083537,coinmetrics
2020-11-01,276664,124259120.51977639,897445,125,179.25705954,coinmetrics
2020-11-02,225214,94436931.59503014,777173,95,215.46989198,coinmetrics
2020-11-03,330051,123534519.48211516,1029970,140,283.29122639,coinmetrics
2020-11-04,319925,132689483.09191571,1175181,159,205.82925032,coinmetrics
2020-11-05,319993,122675182.48120517,1071518,147,266.01134465,coinmetrics
2020-11-06,334639,127682332.786560301594257560297699025,1080743,153,228.91087168,coinmetrics
2020-11-07,273328,121840657.43031262,1055012,146,136.73902777,coinmetrics
2020-11-08,243396,115164457.02317227,920529,138,93.51738948,coinmetrics
2020-11-09,320528,154387134.41512182,1188873,185,141.12679205,coinmetrics
2020-11-10,308276,122675182.48120517,1026623,147,156.33777491,coinmetrics
2020-11-11,318925,122675182.48120517,1004339,147,105.98483935,coinmetrics
2020-11-12,329630,133524008.14280823,1064270,160,105.30762673,coinmetrics
2020-11-13,301426,115998982.341112604008503904519886168433096,999523,139,100.3890895,coinmetrics
2020-11-14,272079,118502557.093218232552515851680993803283452,915336,142,56.23647606,coinmetrics
2020-11-15,248137,125178757.6338828,845204,150,42.34032535,coinmetrics
2020-11-16,312340,135735925.23468184,1041491,160,84.52964229,coinmetrics
2020-11-17,350945,137334451.150486295540826120288331810171956,1142716,157,91.44362315,coinmetrics
2020-11-18,362407,147831351.5740522,1197076,169,98.6483144,coinmetrics
2020-11-19,309724,119839616.504722658545603407843570361335978,1052034,137,92.83101157,coinmetrics
2020-11-20,346562,146956610.268637700109096471548569496507934,1177776,168,74.90910661,coinmetrics
2020-11-21,308830,147831351.5740522,1007240,169,46.76982834,coinmetrics
2020-11-22,273653,152205060.20050347,875364,174,32.02519045,coinmetrics
2020-11-23,301519,128587033.61766668,1014814,147,58.86318321,coinmetrics
2020-11-24,330918,118964874.63947392,1052398,136,86.72336781,coinmetrics
2020-11-25,362628,135584967.559947123399508130212617886335978,1127776,155,97.856615,coinmetrics
2020-11-26,321713,131211259.213413235255191749179521971507934,1115848,150,103.38698218,coinmetrics
2020-11-27,323696,134710225.69469845,1099990,154,84.44098525,coinmetrics
2020-11-28,292638,134710225.69469845,1038684,154,55.62880464,coinmetrics
2020-11-29,259705,135787629.27682322,875712,150,39.65689557,coinmetrics
2020-11-30,262264,107610727.91731204,903580,113,75.91554544,coinmetrics
2020-12-01,378285,144750713.6586849,1179012,152,147.17867432,coinmetrics
2020-12-02,327335,124752259.7979457,1015318,131,128.55952506,coinmetrics
2020-12-03,343706,149512250.29219425,1165469,157,145.3310132,coinmetrics
2020-12-04,315591,137132255.04506996,1070208,144,106.80439393,coinmetrics
2020-12-05,283933,137132255.04506996,1077064,144,71.55543218,coinmetrics
2020-12-06,256611,129513796.43145503,906549,136,46.2850412,coinmetrics
2020-12-07,305857,142846099.0052812,1017188,150,69.46375134,coinmetrics
2020-12-08,329557,137132255.04506996,1057637,144,72.56967384,coinmetrics
2020-12-09,323845,132370718.716298855792566057019677772096088,1059284,139,73.17642539,coinmetrics
2020-12-10,311527,123799952.47124383,995137,130,72.52959727,coinmetrics
2020-12-11,304342,131418411.08485878,1078069,138,71.18650492,coinmetrics
2020-12-12,296177,125704567.12464757,962538,132,48.85952084,coinmetrics
2020-12-13,274709,148342069.0427936,938739,156,38.59964076,coinmetrics
2020-12-14,313940,134574370.800974739387185866461403088406192,977389,145,59.86704038,coinmetrics
2020-12-15,322798,129933875.82961448,1047043,140,70.23419998,coinmetrics
2020-12-16,313973,132718173.762804250021973325005810511593808,1098912,143,83.08817579,coinmetrics
2020-12-17,308001,119724785.58585908,1066159,129,164.4657575,coinmetrics
2020-12-18,377227,145711560.75178188,1194851,157,195.70631342,coinmetrics
2020-12-19,339766,146639659.567859257174437068197530581703096,1158142,158,114.96731243,coinmetrics
2020-12-20,282293,140142965.924874375939508331965568690851548,1075417,151,73.67000639,coinmetrics
2020-12-21,274086,126221478.783356645968149641728052663406192,1126710,136,142.0157836,coinmetrics
2020-12-22,322307,132718173.762804250021973325005810511593808,1095221,143,133.41413968,coinmetrics
2020-12-23,337585,142927263.4125759,1138302,154,142.74145818,coinmetrics
2020-12-24,271363,116940488.24665305,969168,126,106.72663836,coinmetrics
2020-12-25,298020,133646272.28188917,1021183,144,88.26712103,coinmetrics
2020-12-26,277615,127149578.49040844,957062,137,71.30821168,coinmetrics
2020-12-27,304240,137344635.42361856,1049825,148,89.69825858,coinmetrics
2020-12-28,314503,147934525.66917643,1154354,160,102.75293568,coinmetrics
2020-12-29,334580,140537799.38571763,1146131,152,104.81623265,coinmetrics
2020-12-30,340919,159029615.0943647,1221579,172,107.45673782,coinmetrics
2020-12-31,338444,153482070.677639541788407976074272574926684,1193822,166,109.73464271,coinmetrics
2021-01-01,261318,137764026.733551449125853441822306987573316,1001890,149,48.65132609,coinmetrics
2021-01-02,297595,139613208.60028526,1140633,151,81.97052081,coinmetrics
2021-01-03,359641,146085344.09831175,1184688,158,85.00530179,coinmetrics
2021-01-04,370865,159954206.027731482583992964579016162463342,1270082,173,109.54747814,coinmetrics
2021-01-05,355008,145160753.608748370619429078420084587426684,1230529,157,114.15544995,coinmetrics
2021-01-06,398455,163652569.02152643,1344921,177,128.44155786,coinmetrics
2021-01-07,402123,155331252.396438772161801885223716974890026,1292297,168,122.79717236,coinmetrics
2021-01-08,358440,136839436.2439882,1237271,148,135.8746709,coinmetrics
2021-01-09,318922,134307072.19635198,1094947,139,108.18061856,coinmetrics
2021-01-10,332604,162879650.92477036,1177151,159,91.96246653,coinmetrics
2021-01-11,333441,157757649.32336253,1211948,154,137.49163569,coinmetrics
2021-01-12,336350,151611247.729481136121225611494754763502772,1202314,148,163.45319692,coinmetrics
2021-01-13,320071,155708849.338415536817576001913262127005544,1163164,152,137.09102501,coinmetrics
2021-01-14,338553,150586847.08139154,1167975,147,142.05322602,coinmetrics
2021-01-15,345053,158782049.807548106737105117602766544251386,1209589,155,146.268094,coinmetrics
2021-01-16,308421,150586846.589679305344404336765751817245842,1115276,147,87.66722907,coinmetrics
2021-01-17,268872,136245242.433545364112645324549728255748614,1002014,133,64.49934386,coinmetrics
2021-01-18,313873,148538046.4408284,1077578,145,85.27979158,coinmetrics
2021-01-19,326366,152635647.7219547,1095890,149,98.06347951,coinmetrics
2021-01-20,315516,144440445.15970212,1107233,141,95.2507255,coinmetrics
2021-01-21,288464,132147640.824610963416294934131220892245842,1059467,129,121.05707506,coinmetrics
2021-01-22,326671,144440445.15970212,1115180,141,114.46279896,coinmetrics
2021-01-23,303320,160859266.69140872,1128728,156,73.30004331,coinmetrics
2021-01-24,254109,143884925.71895775357160619164473073640886,1004162,139,58.54660223,coinmetrics
2021-01-25,312958,144920068.40457904590282799279455657609114,1121794,140,100.70751127,coinmetrics
2021-01-26,335923,166658079.04619855,1182517,161,82.21951972,coinmetrics
2021-01-27,323598,146990355.43205088,1106142,142,83.11742251,coinmetrics
2021-01-28,325159,150095785.47638997,1097896,145,86.63632959,coinmetrics
2021-01-29,339577,157341788.91318125,1208741,152,169.10207572,coinmetrics
2021-01-30,313065,140779494.68088103401239963233012615218228,1087755,136,138.18802212,coinmetrics
2021-01-31,287082,149060642.12827694,1063553,144,98.23914303,coinmetrics
2021-02-01,283467,123182058.42545108,999221,119,131.19975697,coinmetrics
2021-02-02,363397,158376932.26129428,1202183,153,145.95035951,coinmetrics
2021-02-03,345764,155271502.21695518,1187019,150,136.15536292,coinmetrics
2021-02-04,367536,165622935.53246268407219921718414516304557,1226684,160,165.7297522,coinmetrics
2021-02-05,360061,174939225.66548000018427773926283185054557,1257476,169,145.13815235,coinmetrics
2021-02-06,328082,169173097.2862372960022462332331304270290579958,1147256,159,113.57962539,coinmetrics
2021-02-07,286807,166219497.492111666232010240405779750775382,1159518,156,84.7209373,coinmetrics
2021-02-08,340919,172612555.619077670684249620988308575,1249543,162,138.95588944,coinmetrics
2021-02-09,359788,152367873.851852731506527191600295578132824,1174227,143,195.65241814,coinmetrics
2021-02-10,340736,152367873.851852731506527191600295578132824,1191329,143,170.13010658,coinmetrics
2021-02-11,301861,137450738.222265387784635303574394988275382,1052110,129,186.19209735,coinmetrics
2021-02-12,347247,151302363.396858150235253202906542458591794,1157108,142,200.91605395,coinmetrics
2021-02-13,333184,167285007.947106247503284229099532870316412,1217682,157,141.32937643,coinmetrics
2021-02-14,297041,157695421.523824154687492583489071282816412,1122976,148,107.39254078,coinmetrics
2021-02-15,312281,161957460.275134824322318837210757165632824,1140491,152,120.87031658,coinmetrics
2021-02-16,293716,128926662.253977876240117646657686520316412,989854,121,120.26319298,coinmetrics
2021-02-17,318209,147040324.645547480600426949184856575775382,1134666,138,143.18250904,coinmetrics
2021-02-18,317446,145974815.724886727054287811017766753908206,1138881,137,147.39607271,coinmetrics
2021-02-19,340244,163253417.20803393928241613130762864675875,1248515,153,160.89002525,coinmetrics
2021-02-20,321732,157667240.26214834789478134694387211940943,1187083,146,147.5233192,coinmetrics
2021-02-21,272006,152267677.59096139701672296839661192072829,1047141,141,114.8744249,coinmetrics
2021-02-22,284119,143628376.07300295655055966049507144309057,1094544,133,133.0178034,coinmetrics
2021-02-23,288011,137148899.93453412620093717956891608486228,1054613,127,183.70472996,coinmetrics
2021-02-24,354258,171706104.45129373923900303339267279572829,1230122,159,186.14182683,coinmetrics
2021-02-25,328850,168466365.60452224965089810403839251677171,1217040,156,156.28767244,coinmetrics
2021-02-26,305149,150107852.21147178690018214142122680131886,1114180,139,145.08174198,coinmetrics
2021-02-27,322758,169546279.07180412912246220641728767631886,1202477,157,104.57838827,coinmetrics
2021-02-28,252499,141468550.69351334643401883351968632368114,1033508,131,82.67390202,coinmetrics
2021-03-01,278708,140388638.78130561578904210892319636381886,1073523,130,124.44157775,coinmetrics
2021-03-02,340722,154427502.97045100713326379537199704013772,1119669,143,131.05953998,coinmetrics
2021-03-03,332985,164146716.40061717824440382787002747763772,1185450,152,133.69680132,coinmetrics
2021-03-04,290966,138228813.40181600567250128194781124440943,1042797,128,111.7907491,coinmetrics
2021-03-05,315193,160906977.55384568865629889851574719868114,1154593,149,113.5738441,coinmetrics
2021-03-06,288073,162185767.0079193946306464748757271137928677544,1147083,152,78.13119123,coinmetrics
2021-03-07,259265,155665152.077238134768946957578905821252066,1043256,146,69.79926905,coinmetrics
2021-03-08,294249,165260949.112579338106384834868084533752066,1164249,155,91.72593738,coinmetrics
2021-03-09,299423,149267953.541901490659124194722766557495868,1088598,140,106.24817877,coinmetrics
2021-03-10,342661,158863750.577242693996562072011945269995868,1165773,149,109.35097211,coinmetrics
2021-03-11,293471,140738357.030113490833953044904641238756198,1084417,132,112.24475589,coinmetrics
2021-03-12,320069,159929951.100795897508828799482998663756198,1186618,150,116.41990764,coinmetrics
2021-03-13,276253,152466553.577233575541331843145866372508264,1104466,143,116.32658912,coinmetrics
2021-03-14,305716,167393348.624358219476325755820130955004132,1155175,157,88.24994026,coinmetrics
